nome_job,data_dia,data_hora,mes
ZMMR_CALCULA_ZMBEW,2025-04-23,16:20:00,Abril
ZMM_REC_CHAVE_ACESSO,2025-04-23,09:45:33,Abril
ZMM_REC_CHAVE_ACESSO,2025-04-23,10:53:34,Abril
ZMMR_GERA_TABELA_COM_SKBV,2025-04-23,21:00:04,Abril
ZMMR_NOTAS_XML,2025-04-23,04:20:00,Abril
ZRIOLOG_TRANSFER_AUT_RJ_LC02,2025-04-23,09:00:00,Abril
ZSD_DEV_INFO_NFD_CLIENTE_EMAIL,2025-04-23,16:00:00,Abril
RPA_CRF,2025-04-06,05:00:09,Abril
ZCRM_GERA_CAD_CLIENTE_FULL,2025-04-06,02:00:08,Abril
ZDWBIDIST_DPERDA30,2025-04-06,05:00:09,Abril
ZDWBIDIST_FBL5N,2025-04-06,04:00:09,Abril
ZFI_ENVIO_EMAIL_REPORT,2025-04-06,05:00:09,Abril
ZFIP_EXT_104_153622,2025-04-06,08:50:05,Abril
ZFIP_EXT_104_9015360,2025-04-06,08:59:01,Abril
ZFIP_EXT_341_210675,2025-04-06,08:51:03,Abril
ZFIP_EXT_341_33296,2025-04-06,08:53:01,Abril
ZFIP_EXT_341_33352,2025-04-06,08:51:03,Abril
ZFIP_EXT_341_33462,2025-04-06,08:54:00,Abril
ZFIP_EXT_341_33465,2025-04-06,08:50:04,Abril
ZFIP_EXT_341_342403,2025-04-06,08:50:04,Abril
ZFIP_EXT_LOCAFARMA_745_112028,2025-04-06,08:45:09,Abril
ZFIP_PFM_EXJ_237_050955,2025-04-06,08:50:04,Abril
ZFIP_PFM_EXT_001_010986,2025-04-06,08:50:05,Abril
ZFIP_PFM_EXT_001_010987,2025-04-06,08:50:05,Abril
ZFIP_PFM_EXT_001_010990,2025-04-06,08:50:04,Abril
ZFIP_PFM_EXT_001_14052X,2025-04-06,08:56:01,Abril
ZFIP_PFM_EXT_001_64823,2025-04-06,08:52:02,Abril
ZFIP_PFM_EXT_033_000399,2025-04-06,08:51:03,Abril
ZFIP_PFM_EXT_033_000408,2025-04-06,08:50:04,Abril
ZFIP_PFM_EXT_033_000533,2025-04-06,08:52:02,Abril
ZFIP_PFM_EXT_033_000681,2025-04-06,08:50:04,Abril
ZFIP_PFM_EXT_033_001502,2025-04-06,08:58:00,Abril
ZFIP_PFM_EXT_033_005076,2025-04-06,08:56:01,Abril
ZFIP_PFM_EXT_033_005588,2025-04-06,08:53:01,Abril
ZFIP_PFM_EXT_033_005739,2025-04-06,08:54:00,Abril
ZFIP_PFM_EXT_033_030021,2025-04-06,08:58:00,Abril
ZFIP_PFM_EXT_033_065387,2025-04-06,08:58:00,Abril
ZFIP_PFM_EXT_033_065687,2025-04-06,08:53:01,Abril
ZFIP_PFM_EXT_033_07142,2025-04-06,08:58:00,Abril
ZFIP_PFM_EXT_033_652079,2025-04-06,08:59:01,Abril
ZFIP_PFM_EXT_041_520806,2025-04-06,08:56:01,Abril
ZFIP_PFM_EXT_041_534904,2025-04-06,08:56:01,Abril
ZFIP_PFM_EXT_237_001076,2025-04-06,08:58:00,Abril
ZFIP_PFM_EXT_237_007158,2025-04-06,08:56:01,Abril
ZFIP_PFM_EXT_237_007159,2025-04-06,08:50:04,Abril
ZFIP_PFM_EXT_237_007183,2025-04-06,08:50:04,Abril
ZFIP_PFM_EXT_237_007191,2025-04-06,08:58:00,Abril
ZFIP_PFM_EXT_237_009859,2025-04-06,08:55:00,Abril
ZFIP_PFM_EXT_237_077130,2025-04-06,08:58:00,Abril
ZFIP_PFM_EXT_237_50955N,2025-04-06,08:58:00,Abril
ZFIP_PFM_EXT_246_204708,2025-04-06,08:50:04,Abril
ZFIP_PFM_EXT_246_2206252,2025-04-06,08:50:04,Abril
ZFIP_PFM_EXT_246_2206253,2025-04-06,08:50:04,Abril
ZFIP_PFM_EXT_246_2206254,2025-04-06,08:51:03,Abril
ZFIP_PFM_EXT_246_22069072,2025-04-06,08:50:04,Abril
ZFIP_PFM_EXT_341_006693,2025-04-06,08:52:02,Abril
ZFIP_PFM_EXT_341_27328,2025-04-06,08:52:02,Abril
ZFIP_PFM_EXT_399_7183,2025-04-06,08:56:01,Abril
ZFIP_PFM_EXT_422_088842,2025-04-06,08:55:00,Abril
ZFIP_PFM_EXT_422_12011,2025-04-06,08:55:00,Abril
ZFIP_PFM_EXT_422_88842,2025-04-06,08:55:00,Abril
ZFIP_PFM_EXT_422_88851,2025-04-06,08:55:00,Abril
ZFIP_PFM_EXT_745_09002333,2025-04-06,09:05:09,Abril
ZFIP_PFM_HB_EXT_001_66745,2025-04-06,09:05:09,Abril
ZFIP_PFM_HB_EXT_104_8574,2025-04-06,09:01:11,Abril
ZFIP_PFM_HB_EXT_237_33594,2025-04-06,09:00:08,Abril
ZFIP_PROC_EXT_237_FARMADACTA,2025-04-06,08:57:00,Abril
ZFIP_PROC_EXT_237_PROMOVENDAS,2025-04-06,08:56:01,Abril
ZFIP_PROC_EXT_BB_FARMADACTA,2025-04-06,08:55:00,Abril
ZFIP_PROC_EXT_BB_INSTITUTO,2025-04-06,08:55:00,Abril
ZFIP_PROC_EXT_BB_INSTITUTO_FIN,2025-04-06,08:55:00,Abril
ZFIP_PROC_EXT_BB_LOCAFARMA,2025-04-06,08:55:00,Abril
ZFIP_PROC_EXT_BB_PROFARMA,2025-04-06,09:15:11,Abril
ZFIP_PROC_EXT_BB_PROMOVENDAS,2025-04-06,08:55:00,Abril
ZFIP_PROC_EXT_ITAU_27328,2025-04-06,08:55:00,Abril
ZFIP_VAR_001_059641,2025-04-06,08:55:00,Abril
ZFIP_VAR_001_063606,2025-04-06,08:55:00,Abril
ZFIP_VAR_001_063614,2025-04-06,08:55:00,Abril
ZFIP_VAR_001_14052X,2025-04-06,08:55:00,Abril
ZFIP_VAR_001_2204452,2025-04-06,08:55:00,Abril
ZFIP_VAR_001_2220441X,2025-04-06,08:55:00,Abril
ZFIP_VAR_001_63673,2025-04-06,08:55:00,Abril
ZFIP_VAR_001_6429,2025-04-06,08:55:00,Abril
ZFIP_VAR_001_6430,2025-04-06,08:56:01,Abril
ZFIP_VAR_001_6431,2025-04-06,08:56:01,Abril
ZFIP_VAR_001_6432,2025-04-06,08:56:01,Abril
ZFIP_VAR_001_6433,2025-04-06,08:56:01,Abril
ZFIP_VAR_001_6434,2025-04-06,08:56:01,Abril
ZFIP_VAR_001_6435,2025-04-06,08:56:01,Abril
ZFIP_VAR_001_6436,2025-04-06,08:56:01,Abril
ZFIP_VAR_001_6437,2025-04-06,08:56:01,Abril
ZFIP_VAR_001_6438,2025-04-06,08:57:00,Abril
ZFIP_VAR_001_6439,2025-04-06,08:57:00,Abril
ZFIP_VAR_001_6440,2025-04-06,08:57:00,Abril
ZFIP_VAR_001_6441,2025-04-06,08:57:00,Abril
ZFIP_VAR_001_6442,2025-04-06,08:57:00,Abril
ZFIP_VAR_001_6443,2025-04-06,08:57:00,Abril
ZFIP_VAR_001_6444,2025-04-06,08:57:00,Abril
ZFIP_VAR_001_6445,2025-04-06,08:57:00,Abril
ZFIP_VAR_001_6446,2025-04-06,08:55:00,Abril
ZFIP_VAR_001_6447,2025-04-06,08:55:00,Abril
ZFIP_VAR_001_6448,2025-04-06,08:55:00,Abril
ZFIP_VAR_001_6449,2025-04-06,08:55:00,Abril
ZFIP_VAR_001_6450,2025-04-06,08:55:00,Abril
ZFIP_VAR_001_6451,2025-04-06,08:55:00,Abril
ZFIP_VAR_001_6452,2025-04-06,08:55:00,Abril
ZFIP_VAR_001_65463,2025-04-06,08:50:04,Abril
ZFIP_VAR_033_00231,2025-04-06,08:55:00,Abril
ZFIP_VAR_033_00322,2025-04-06,08:49:05,Abril
ZFIP_VAR_033_00353,2025-04-06,08:49:05,Abril
ZFIP_VAR_033_00592,2025-04-06,08:49:05,Abril
ZFIP_VAR_033_03698,2025-04-06,08:49:05,Abril
ZFIP_VAR_033_05415,2025-04-06,08:49:05,Abril
ZFIP_VAR_033_05443,2025-04-06,08:49:05,Abril
ZFIP_VAR_033_52449,2025-04-06,09:00:08,Abril
ZFIP_VAR_033_58741,2025-04-06,08:49:05,Abril
ZFIP_VAR_070_02691,2025-04-06,08:50:04,Abril
ZFIP_VAR_104_02673,2025-04-06,08:58:00,Abril
ZFIP_VAR_104_04905,2025-04-06,08:49:05,Abril
ZFIP_VAR_104_06548,2025-04-06,08:50:04,Abril
ZFIP_VAR_104_17841,2025-04-06,08:50:04,Abril
ZFIP_VAR_104_30001,2025-04-06,08:49:05,Abril
ZFIP_VAR_104_30027,2025-04-06,08:50:04,Abril
ZFIP_VAR_104_30083,2025-04-06,08:50:04,Abril
ZFIP_VAR_104_30091,2025-04-06,08:50:04,Abril
ZFIP_VAR_104_30105,2025-04-06,08:50:04,Abril
ZFIP_VAR_104_30113,2025-04-06,08:50:04,Abril
ZFIP_VAR_104_30121,2025-04-06,08:50:04,Abril
ZFIP_VAR_104_30130,2025-04-06,08:51:03,Abril
ZFIP_VAR_104_30148,2025-04-06,08:51:03,Abril
ZFIP_VAR_104_30156,2025-04-06,08:51:03,Abril
ZFIP_VAR_104_30164,2025-04-06,08:51:03,Abril
ZFIP_VAR_104_30172,2025-04-06,08:51:03,Abril
ZFIP_VAR_104_30180,2025-04-06,08:51:03,Abril
ZFIP_VAR_104_30199,2025-04-06,08:51:03,Abril
ZFIP_VAR_104_30202,2025-04-06,08:51:03,Abril
ZFIP_VAR_104_30210,2025-04-06,08:52:02,Abril
ZFIP_VAR_104_30229,2025-04-06,08:52:02,Abril
ZFIP_VAR_104_30237,2025-04-06,08:52:02,Abril
ZFIP_VAR_104_30245,2025-04-06,08:52:02,Abril
ZFIP_VAR_104_30253,2025-04-06,08:52:02,Abril
ZFIP_VAR_104_30296,2025-04-06,08:52:02,Abril
ZFIP_VAR_104_30318,2025-04-06,08:52:02,Abril
ZFIP_VAR_104_30342,2025-04-06,08:52:02,Abril
ZFIP_VAR_104_30350,2025-04-06,08:53:01,Abril
ZFIP_VAR_104_30369,2025-04-06,08:53:01,Abril
ZFIP_VAR_104_30377,2025-04-06,08:53:01,Abril
ZFIP_VAR_104_30431,2025-04-06,08:53:01,Abril
ZFIP_VAR_237_143295,2025-04-06,08:53:01,Abril
ZFIP_VAR_237_199745,2025-04-06,08:53:01,Abril
ZFIP_VAR_237_199753,2025-04-06,08:53:01,Abril
ZFIP_VAR_237_6025,2025-04-06,08:54:00,Abril
ZFIP_VAR_237_6026,2025-04-06,08:54:00,Abril
ZFIP_VAR_237_6027,2025-04-06,08:57:00,Abril
ZFIP_VAR_237_6028,2025-04-06,08:54:00,Abril
ZFIP_VAR_237_6038,2025-04-06,08:54:00,Abril
ZFIP_VAR_237_6055,2025-04-06,08:54:00,Abril
ZFIP_VAR_237_6072,2025-04-06,08:54:00,Abril
ZFIP_VAR_237_6073,2025-04-06,08:54:00,Abril
ZFIP_VAR_237_6101,2025-04-06,08:54:00,Abril
ZFIP_VAR_237_6103,2025-04-06,08:55:00,Abril
ZFIP_VAR_237_6104,2025-04-06,08:55:00,Abril
ZFIP_VAR_237_6105,2025-04-06,08:55:00,Abril
ZFIP_VAR_237_6107,2025-04-06,08:55:00,Abril
ZFIP_VAR_237_6108,2025-04-06,08:55:00,Abril
ZFIP_VAR_237_6109,2025-04-06,08:55:00,Abril
ZFIP_VAR_237_6110,2025-04-06,08:55:00,Abril
ZFIP_VAR_237_6111,2025-04-06,08:55:00,Abril
ZFIP_VAR_237_6113,2025-04-06,08:56:01,Abril
ZFIP_VAR_237_6115,2025-04-06,08:56:01,Abril
ZFIP_VAR_237_6116,2025-04-06,08:56:01,Abril
ZFIP_VAR_237_6117,2025-04-06,08:56:01,Abril
ZFIP_VAR_237_6118,2025-04-06,08:56:01,Abril
ZFIP_VAR_237_6119,2025-04-06,08:56:01,Abril
ZFIP_VAR_237_6120,2025-04-06,08:56:01,Abril
ZFIP_VAR_237_6121,2025-04-06,08:56:01,Abril
ZFIP_VAR_237_6122,2025-04-06,08:57:00,Abril
ZFIP_VAR_237_6132,2025-04-06,08:57:00,Abril
ZFIP_VAR_237_7109,2025-04-06,08:56:01,Abril
ZFIP_VAR_237_7110,2025-04-06,08:57:00,Abril
ZFIP_VAR_237_7112,2025-04-06,08:57:00,Abril
ZFIP_VAR_237_7166,2025-04-06,08:57:00,Abril
ZFIP_VAR_237_7670,2025-04-06,08:57:00,Abril
ZFIP_VAR_246_25402,2025-04-06,08:57:00,Abril
ZFIP_VAR_246_263902,2025-04-06,08:57:00,Abril
ZFIP_VAR_246_32578,2025-04-06,08:57:00,Abril
ZFIP_VAR_341_015708,2025-04-06,08:58:00,Abril
ZFIP_VAR_341_015864,2025-04-06,08:58:00,Abril
ZFIP_VAR_341_016045,2025-04-06,08:58:00,Abril
ZFIP_VAR_341_178388,2025-04-06,08:58:00,Abril
ZFIP_VAR_341_178388_N,2025-04-06,08:58:00,Abril
ZFIP_VAR_341_225924,2025-04-06,08:58:00,Abril
ZFIP_VAR_341_29445,2025-04-06,08:58:00,Abril
ZFIP_VAR_341_304619,2025-04-06,08:58:00,Abril
ZFIP_VAR_341_31080,2025-04-06,08:59:01,Abril
ZFIP_VAR_341_31084,2025-04-06,08:59:01,Abril
ZFIP_VAR_341_31094,2025-04-06,08:59:01,Abril
ZFIP_VAR_341_31095,2025-04-06,08:59:01,Abril
ZFIP_VAR_341_31096,2025-04-06,08:59:01,Abril
ZFIP_VAR_341_31097,2025-04-06,08:59:01,Abril
ZFIP_VAR_341_31098,2025-04-06,08:59:01,Abril
ZFIP_VAR_341_310996,2025-04-06,08:59:01,Abril
ZFIP_VAR_341_31100,2025-04-06,08:59:01,Abril
ZFIP_VAR_341_31102,2025-04-06,09:00:08,Abril
ZFIP_VAR_341_31104,2025-04-06,09:00:08,Abril
ZFIP_VAR_341_31105,2025-04-06,09:00:08,Abril
ZFIP_VAR_341_31107,2025-04-06,09:00:08,Abril
ZFIP_VAR_341_31108,2025-04-06,09:00:08,Abril
ZFIP_VAR_341_312067,2025-04-06,09:00:09,Abril
ZFIP_VAR_341_312943,2025-04-06,09:00:08,Abril
ZFIP_VAR_341_313156,2025-04-06,09:00:08,Abril
ZFIP_VAR_341_313339,2025-04-06,09:01:11,Abril
ZFIP_VAR_341_313347,2025-04-06,09:01:11,Abril
ZFIP_VAR_341_314220,2025-04-06,09:01:11,Abril
ZFIP_VAR_341_314774,2025-04-06,09:01:11,Abril
ZFIP_VAR_341_315102,2025-04-06,09:01:11,Abril
ZFIP_VAR_341_317165,2025-04-06,09:01:11,Abril
ZFIP_VAR_341_379801,2025-04-06,09:01:11,Abril
ZFIP_VAR_341_405101,2025-04-06,09:01:11,Abril
ZFIP_VAR_341_408121,2025-04-06,08:55:00,Abril
ZFIP_VAR_353_000045,2025-04-06,09:01:11,Abril
ZFIP_VAR_353_000346,2025-04-06,09:02:09,Abril
ZFIP_VAR_422_168961,2025-04-06,09:02:09,Abril
ZFIP_VAR_422_426730,2025-04-06,09:02:09,Abril
ZFIP_VAR_422_435631,2025-04-06,09:02:09,Abril
ZFIP_VAR_422_435631017,2025-04-06,09:02:09,Abril
ZFIP_VAR_422_435631028,2025-04-06,09:02:09,Abril
ZFIP_VAR_422_469447,2025-04-06,08:57:00,Abril
ZFIP_VAR_745_02793,2025-04-06,09:01:11,Abril
ZFIP_VAR_745_27926,2025-04-06,09:02:09,Abril
ZFIP_VAR_745_27940,2025-04-06,09:03:08,Abril
ZFIR_PERDA30_BIS_V1,2025-04-06,05:00:09,Abril
ZFIR_PERDA30_V1,2025-04-06,05:00:09,Abril
ZMMI_SAP_BIS,2025-04-06,05:00:09,Abril
ZMMP_ENTRADA_NOTAS_ITEC,2025-04-06,05:00:09,Abril
ZMMR_ANALISE_CUSTO_ES01,2025-04-06,05:00:09,Abril
ZMMR_ANALISE_CUSTO_GO01,2025-04-06,05:05:02,Abril
ZMMR_CALCULO_BENEFICIO_GO,2025-04-06,05:00:09,Abril
ZMMR_COMPARA_CUSTO_TRANSFERENCIA,2025-04-06,04:00:09,Abril
ZMMR_NOTAS_REC_XML_ARR,2025-04-06,00:10:08,Abril
ZMMR_NOTAS_XML_DIAS_20,2025-04-06,04:25:02,Abril
ZMMR_NOTAS_XML_DIAS_30,2025-04-06,04:30:11,Abril
ZMMR_NOTAS_XML_DIAS_40,2025-04-06,04:35:05,Abril
ZMMR_NOTAS_XML_DIAS_50,2025-04-06,04:40:06,Abril
ZMMR_NOTAS_XML_DIAS_60,2025-04-06,04:45:01,Abril
ZNDD_IMPORTA_NFE_CLOUD_VAREJO,2025-04-06,04:30:11,Abril
ZSD_ARQUIVO_ANGELONI_PR,2025-04-06,02:20:02,Abril
ZSD_CARGA_APP,2025-04-06,05:00:09,Abril
ZSD_CARGA_BIS_MIDIA,2025-04-06,05:00:09,Abril
ZSD_CARGA_PROJVB,2025-04-06,05:00:09,Abril
ZSD_DEVOLUCAO_PAINEL_CS,2025-04-06,03:30:06,Abril
ZSD_ENVIA_EMAIL_CDA,2025-04-06,22:00:08,Abril
ZSD_ENVIA_EMAIL_CDA_D1,2025-04-06,01:00:15,Abril
ZSD_FAROL_RETORNO_NOTAS,2025-04-06,05:55:03,Abril
ZSDI_CARGA_FIDELIZE_FINAL,2025-04-06,01:00:08,Abril
ZSDI_CARGA_FIDELIZE_FINAL2,2025-04-06,00:45:05,Abril
ZSDI_CARGA_FIDELIZE_ST_LIB,2025-04-06,00:45:05,Abril
ZSD_LIMPEZA_CONDICOES_5H,2025-04-06,05:00:09,Abril
ZSD_LISTA_CMV_FATURA,2025-04-06,05:01:09,Abril
ZSD_MAPA_VENDAS_EXTRANET,2025-04-06,05:00:09,Abril
ZSD_MIDIA_RELATORIO,2025-04-06,05:00:11,Abril
ZSD_PRECO_VAREJO_3602_DF,2025-04-06,01:09:14,Abril
ZSD_PRECO_VAREJO_3604_DF,2025-04-06,01:07:10,Abril
ZSD_PRECO_VAREJO_4401,2025-04-06,01:06:09,Abril
ZSD_PRECO_VAREJO_4401_263,2025-04-06,01:05:08,Abril
ZSD_SIMULA_PRECO_GRUPO1,2025-04-06,04:00:08,Abril
ZSD_SIMULA_PRECO_GRUPO2,2025-04-06,04:15:07,Abril
ZSD_SIMULA_PRECO_GRUPO3,2025-04-06,04:30:10,Abril
ZSD_SIMULA_PRECO_GRUPO4,2025-04-06,04:45:01,Abril
ZSD_SIMULA_PRECO_GRUPO5,2025-04-06,04:55:00,Abril
EXT655144617301115042025062,2025-04-15,07:07:03,Abril
ZFIP_PROC_EXT_BANRISUL,2025-04-15,08:30:00,Abril
ZFIP_PROC_EXT_BRADESCO_PROFARMA,2025-04-15,08:30:00,Abril
ZFIR_REL_CB_BANCOS_90,2025-04-15,11:00:01,Abril
ZMM_CORRIGE_NOTAS_FOPAG_MES,2025-04-15,20:00:01,Abril
ZMMR_CALCULA_ZMBEW,2025-04-15,02:50:00,Abril
ZMMR_CALCULA_ZMBEW,2025-04-15,13:40:02,Abril
ZMM_REC_CHAVE_ACESSO,2025-04-15,04:48:38,Abril
ZMM_REC_CHAVE_ACESSO,2025-04-15,07:46:33,Abril
ZMM_REC_CHAVE_ACESSO,2025-04-15,07:53:33,Abril
ZMMR_NOTAS_XML,2025-04-15,04:20:04,Abril
ZSD_CARGA_BIS_MIDIA,2025-04-15,05:00:03,Abril
ZSD_CARGA_BIS_MIDIA,2025-04-15,17:00:00,Abril
ZSD_CARGA_FAT_MIDIA,2025-04-15,05:21:01,Abril
ZSD_CARGA_FAT_MIDIA,2025-04-15,17:21:00,Abril
ZSD_DEV_INFO_NFD_CLIENTE_EMAIL,2025-04-15,16:00:02,Abril
ZDWBIDIST_FBL5N,2025-06-01,04:00:02,Junho
ZFI_CONTAB_BOLETIM_VAREJO_MES,2025-06-01,01:00:05,Junho
ZFIR_APURACAO_MARGENS,2025-06-01,04:20:19,Junho
ZMM_AJUSTE_PRODUCAO,2025-06-01,08:00:12,Junho
ZMMR_APURA_BENEFICIO_ES,2025-06-01,05:15:04,Junho
ZMMR_CALCULO_BENEFICIO_GO,2025-06-01,05:00:14,Junho
ZMMR_COMPARA_CUSTO_TRANSFERENCIA,2025-06-01,04:00:02,Junho
ZMMR_LISTA_DOC_PRORROGADOS_DDE,2025-06-01,08:00:11,Junho
ZMMR_NOTAS_REC_XML_ARR,2025-06-01,00:10:31,Junho
ZMMR_NOTAS_XML_DIAS_10,2025-06-01,04:20:19,Junho
ZMMR_NOTAS_XML_DIAS_20,2025-06-01,04:25:13,Junho
ZMMR_TRACKING_CONTAS,2025-06-01,04:00:03,Junho
ZRIOLOG_TRANSFER_AUT_RJ_LC02,2025-06-01,09:00:09,Junho
ZSD_ARQUIVO_ANGELONI_PR,2025-06-01,02:20:21,Junho
ZSD_CARGA_BIS_REGIME,2025-06-01,03:30:11,Junho
ZSD_CARGA_DW_FILL_RATE,2025-06-01,04:00:02,Junho
ZSD_DEV_INFO_NFD_CLIENTE_EMAIL,2025-06-01,16:00:03,Junho
ZSD_DEVOLUCAO_PAINEL_CS,2025-06-01,03:30:11,Junho
ZSD_ENVIA_EMAIL_CDA,2025-06-01,22:00:03,Junho
ZSD_ENVIA_EMAIL_CDA_D1,2025-06-01,01:00:07,Junho
ZSD_FAROL_RETORNO_NOTAS,2025-06-01,05:55:17,Junho
ZSDI_CARGA_FIDELIZE_FINAL,2025-06-01,01:00:05,Junho
ZSDI_CARGA_FIDELIZE_FINAL2,2025-06-01,00:45:07,Junho
ZSDI_CARGA_FIDELIZE_ST_LIB,2025-06-01,00:45:07,Junho
ZSD_PRECO_VAREJO_3402_DF,2025-06-01,01:15:08,Junho
ZSD_PRECO_VAREJO_3602_DF,2025-06-01,01:09:08,Junho
ZSD_PRECO_VAREJO_3604_DF,2025-06-01,01:07:00,Junho
ZSD_PRECO_VAREJO_4401,2025-06-01,01:06:01,Junho
ZSD_PRECO_VAREJO_4401_263,2025-06-01,01:05:00,Junho
ZSD_PRECO_VAREJO_4901_DF,2025-06-01,01:20:05,Junho
ZSD_PRECO_VAREJO_4901_MT,2025-06-01,01:10:17,Junho
ZMMI_ATUALIZA_CONVERT_EAN,2025-06-03,17:00:00,Junho
ZMM_REC_CHAVE_ACESSO,2025-06-03,00:33:33,Junho
ZMMR_NOTAS_XML,2025-06-03,10:38:33,Junho
ZSD_INTERF_DEV_BIS_H,2025-06-03,14:52:34,Junho
ZSD_LIBERA_NEGOCIADO_1837113798,2025-06-03,15:04:33,Junho
ME_MIGO_MIRO,2025-06-03,15:17:33,Junho
ZSDI_CONFERENCIA_WMS,2025-06-03,22:38:37,Junho
ZSD_INTERF_DEV_CAP,2025-06-03,04:20:13,Junho
ZDWBIDIST_MOVIMENTO_CUSTO_SERVIR,2025-06-03,16:00:00,Junho
ZSD_PESQUISAR_NFD_CLIENTE,2025-06-03,03:00:03,Junho
ZWEB_CAD_PROD_RFC,2025-06-03,11:10:06,Junho
MSAF_DOCUMENTO_FISCAL_SAF030_D2,2025-06-04,16:55:00,Junho
ZSD_FINALIZA_PROT_NFCLIENTE,2025-06-04,12:09:33,Junho
MSAF_DOCUMENTO_FISCAL_SAF012_MES,2025-06-04,04:20:21,Junho
MSAF_DOCUMENTO_FISCAL_SAF030_D3,2025-06-04,16:00:00,Junho
RPA_RELATORIO_PREVISAO_TRD,2025-06-04,00:00:04,Junho
Z_COMP_BB_API_WEBHOOK,2025-06-04,09:10:00,Junho
ZMMC_EXCESSO_ZERA,2025-06-04,11:30:00,Junho
ZMMR_NOTAS_XML_MAPEAMENTO,2025-06-04,11:50:00,Junho
ZMM_SUPPLY_NEOGRID_DFU_ANTERIOR,2025-06-04,12:10:00,Junho
ZNDD_IMPORTA_NFE_CLOUD_VAREJO,2025-06-04,13:10:00,Junho
ZSD_CARGA_NOVO_BIS,2025-06-04,20:10:01,Junho
ZSD_FATURAMENTO_ERRO_51,2025-06-05,04:00:10,Junho
ZSD_INTERF_DEV_BIS_D,2025-06-05,03:00:02,Junho
ZSD_LISTA_CMV_FATURA,2025-06-05,00:17:33,Junho
ZSD_PORTAL,2025-06-05,08:46:33,Junho
ZSD_RELATORIO_FAT_CSB,2025-06-05,09:13:33,Junho
ZSD_RELATORIO_FAT_ROSARIO,2025-06-05,12:16:33,Junho
ZSD_REL_CREDITO_BASE_LIMITE,2025-06-05,04:20:28,Junho
ZSD_REL_CREDITO_PC30,2025-06-05,16:00:01,Junho
MSAF_DOCUMENTO_FISCAL_SAF026,2025-06-05,03:00:01,Junho
MSAF_DOCUMENTO_FISCAL_SAF060,2025-06-05,09:30:01,Junho
ZDWBIDIST_CLIENTE,2025-06-05,15:30:00,Junho
ZDWBIDIST_MOVIMENTO_CSC,2025-06-05,16:50:00,Junho
ZDWBIDIST_MOVIMENTO_FIN,2025-06-05,10:00:00,Junho
ZDWBIDIST_MOVIMENTO_OPERACOES_1,2025-06-05,19:30:00,Junho
ZDWBIDIST_MOVIMENTO_SUPPLY_2,2025-06-05,19:45:00,Junho
ZDWBIDIST_PRODUTO,2025-06-05,20:00:01,Junho
ZDWBIDIST_PRODUTO_COMPLEMENTO,2025-06-05,20:15:02,Junho
ZFI_CARGA_RECEIV_A,2025-06-05,20:30:01,Junho
ZFIP_PROCES_REMESSA_CSB_D03,2025-06-05,20:45:01,Junho
ZFIP_REMESSA_TMO_BRAW3,2025-06-05,21:00:02,Junho
ZFIR_PERDA30_BIS_V1,2025-06-05,21:15:02,Junho
ZMMC_ORCAMENTO_SEMANAL,2025-06-05,21:30:00,Junho
ZMM_SUPPLY_NEOGRID_2,2025-06-05,21:45:01,Junho
ZMM_SUPPLY_NEOGRID_ITEM,2025-06-05,22:00:03,Junho
ZSD_CARGA_DIARIA_RESGER,2025-06-05,22:15:00,Junho
ZSD_DICIONARIO_CLAMED_MS,2025-06-05,22:30:01,Junho
ZSD_DICIONARIO_CLAMED_PR,2025-06-05,23:14:14,Junho
ZSD_DICIONARIO_CLAMED_RS,2025-06-05,23:15:00,Junho
ZSD_DICIONARIO_CLAMED_SC_PR,2025-06-05,23:30:00,Junho
ZSD_DICIONARIO_CLAMED_SC_RS,2025-06-06,15:45:01,Junho
ZSD_DICIONARIO_CLAMED_SP,2025-06-06,16:05:01,Junho
ZSD_DICIONARIO_DROG_SAOPAULO,2025-06-06,09:35:00,Junho
ZSD_DICIONARIO_TUDO_FARMA,2025-06-06,04:09:39,Junho
ZSD_DIC_IQVA,2025-06-06,15:16:33,Junho
ZSD_DIC_MIX_ALIMENTAR_COOP,2025-06-06,04:20:05,Junho
ZSD_DIC_MIX_ALIMENT_CARREFOUR,2025-06-06,09:00:01,Junho
ZSD_DIC_MIX_ALIMENT_CARREFOUR_1,2025-06-06,16:00:02,Junho
ZSD_DIC_MIX_ALIMENT_CARREFOUR_2,2025-06-06,05:00:03,Junho
ZSD_DIC_MIX_ALIMENT_CARREFOUR_3,2025-06-06,11:00:00,Junho
ZSD_DIC_NISSEI_DF,2025-06-06,15:30:00,Junho
ZSD_DIC_NISSEI_PR,2025-06-06,15:50:00,Junho
ZSD_DIC_NISSEI_SPI,2025-06-07,15:40:05,Junho
ZSD_DIC_PEL_00,2025-06-07,12:15:01,Junho
ZSD_DIC_PEL_00A,2025-06-07,22:03:26,Junho
ZSD_DIC_PEL_01,2025-06-07,22:35:47,Junho
ZSD_DIC_PEL_01A,2025-06-07,16:00:01,Junho
ZSD_DIC_PEL_02,2025-06-07,22:04:34,Junho
ZSD_DIC_PEL_03,2025-06-07,22:06:33,Junho
ZSD_DIC_PEL_03A,2025-06-07,04:20:40,Junho
ZSD_DIC_PEL_04,2025-06-07,16:00:00,Junho
ZSD_DIC_PEL_04A,2025-06-07,22:03:09,Junho
ZSD_DIC_PEL_05,2025-06-07,22:03:26,Junho
